,year,state_orig,state_dest,sctg2,sctg2_description,value,state_orig_gdp,state_dest_gdp,name_state_orig,name_state_dest,orig_per_capita_2012,orig_per_capita_2017,orig_pop_2012,orig_pop_2017,dest_per_capita_2012,dest_per_capita_2017,dest_pop_2012,dest_pop_2017
14818,2017,WA,UT,6,Milled grain products and preparations and bakery products,17.23,7656.35,833.72,Washington,Utah,53473,59333,6732900,7239800,41952,45493,2801700,3047400
14819,2017,WA,UT,7,Other prepared foodstuffs and preparations,228.04,7656.35,833.72,Washington,Utah,53473,59333,6732900,7239800,41952,45493,2801700,3047400
14820,2012,HI,UT,3,"Agricultural products (excl. feed, grains, and forage)",1.99,536.2,718.31,Hawaii,Utah,49479,52869,1330300,1356100,41952,45493,2801700,3047400
14821,2012,HI,UT,5,"Meat, poultry, fish, seafood, and preparations",1.68,536.2,718.31,Hawaii,Utah,49479,52869,1330300,1356100,41952,45493,2801700,3047400
14822,2012,HI,UT,7,Other prepared foodstuffs and preparations,0.27,536.2,718.31,Hawaii,Utah,49479,52869,1330300,1356100,41952,45493,2801700,3047400
14823,2017,HI,UT,3,"Agricultural products (excl. feed, grains, and forage)",2.07,463.98,833.72,Hawaii,Utah,49479,52869,1330300,1356100,41952,45493,2801700,3047400
14824,2017,HI,UT,5,"Meat, poultry, fish, seafood, and preparations",1.89,463.98,833.72,Hawaii,Utah,49479,52869,1330300,1356100,41952,45493,2801700,3047400
14825,2017,HI,UT,7,Other prepared foodstuffs and preparations,0.28,463.98,833.72,Hawaii,Utah,49479,52869,1330300,1356100,41952,45493,2801700,3047400
14826,2012,IL,ND,4,"Animal feed, eggs, honey, other products of animal origin",0.29,5911.13,4959.31,Illinois,North Dakota,52141,55102,12567900,12496600,68174,64911,671900,726000
14827,2012,IL,ND,5,"Meat, poultry, fish, seafood, and preparations",1.22,5911.13,4959.31,Illinois,North Dakota,52141,55102,12567900,12496600,68174,64911,671900,726000
14828,2012,IL,ND,6,Milled grain products and preparations and bakery products,13.05,5911.13,4959.31,Illinois,North Dakota,52141,55102,12567900,12496600,68174,64911,671900,726000
14829,2012,IL,ND,7,Other prepared foodstuffs and preparations,15.8,5911.13,4959.31,Illinois,North Dakota,52141,55102,12567900,12496600,68174,64911,671900,726000
14830,2017,IL,ND,4,"Animal feed, eggs, honey, other products of animal origin",0.32,5945.18,2997.0,Illinois,North Dakota,52141,55102,12567900,12496600,68174,64911,671900,726000
14831,2017,IL,ND,5,"Meat, poultry, fish, seafood, and preparations",1.34,5945.18,2997.0,Illinois,North Dakota,52141,55102,12567900,12496600,68174,64911,671900,726000
14832,2017,IL,ND,6,Milled grain products and preparations and bakery products,13.59,5945.18,2997.0,Illinois,North Dakota,52141,55102,12567900,12496600,68174,64911,671900,726000
14833,2017,IL,ND,7,Other prepared foodstuffs and preparations,16.41,5945.18,2997.0,Illinois,North Dakota,52141,55102,12567900,12496600,68174,64911,671900,726000
14834,2012,WI,ND,3,"Agricultural products (excl. feed, grains, and forage)",10.04,4945.86,4959.31,Wisconsin,North Dakota,45422,48666,5566100,5643000,68174,64911,671900,726000
14835,2012,WI,ND,4,"Animal feed, eggs, honey, other products of animal origin",11.98,4945.86,4959.31,Wisconsin,North Dakota,45422,48666,5566100,5643000,68174,64911,671900,726000
14836,2012,WI,ND,6,Milled grain products and preparations and bakery products,8.15,4945.86,4959.31,Wisconsin,North Dakota,45422,48666,5566100,5643000,68174,64911,671900,726000
14837,2012,WI,ND,7,Other prepared foodstuffs and preparations,11.34,4945.86,4959.31,Wisconsin,North Dakota,45422,48666,5566100,5643000,68174,64911,671900,726000
14838,2017,WI,ND,3,"Agricultural products (excl. feed, grains, and forage)",11.2,4648.5,2997.0,Wisconsin,North Dakota,45422,48666,5566100,5643000,68174,64911,671900,726000
14839,2017,WI,ND,4,"Animal feed, eggs, honey, other products of animal origin",13.18,4648.5,2997.0,Wisconsin,North Dakota,45422,48666,5566100,5643000,68174,64911,671900,726000
14840,2017,WI,ND,6,Milled grain products and preparations and bakery products,8.57,4648.5,2997.0,Wisconsin,North Dakota,45422,48666,5566100,5643000,68174,64911,671900,726000
14841,2017,WI,ND,7,Other prepared foodstuffs and preparations,11.89,4648.5,2997.0,Wisconsin,North Dakota,45422,48666,5566100,5643000,68174,64911,671900,726000
14842,2012,CA,ND,3,"Agricultural products (excl. feed, grains, and forage)",8.7,34377.93,4959.31,California,North Dakota,52963,60359,37221500,38713900,68174,64911,671900,726000
14843,2012,CA,ND,7,Other prepared foodstuffs and preparations,54.34,34377.93,4959.31,California,North Dakota,52963,60359,37221500,38713900,68174,64911,671900,726000
14844,2017,CA,ND,3,"Agricultural products (excl. feed, grains, and forage)",8.36,39017.4,2997.0,California,North Dakota,52963,60359,37221500,38713900,68174,64911,671900,726000
14845,2017,CA,ND,7,Other prepared foodstuffs and preparations,57.65,39017.4,2997.0,California,North Dakota,52963,60359,37221500,38713900,68174,64911,671900,726000
14846,2012,MO,ND,6,Milled grain products and preparations and bakery products,3.13,3341.06,4959.31,Missouri,North Dakota,41941,43036,5830600,5921300,68174,64911,671900,726000
14847,2017,MO,ND,6,Milled grain products and preparations and bakery products,3.11,3330.06,2997.0,Missouri,North Dakota,41941,43036,5830600,5921300,68174,64911,671900,726000
14848,2012,MT,ND,2,Cereal grains and seed,46.16,1834.38,4959.31,Montana,North Dakota,38601,39833,978700,1022600,68174,64911,671900,726000
14849,2012,MT,ND,3,"Agricultural products (excl. feed, grains, and forage)",20.0,1834.38,4959.31,Montana,North Dakota,38601,39833,978700,1022600,68174,64911,671900,726000
14850,2012,MT,ND,7,Other prepared foodstuffs and preparations,6.82,1834.38,4959.31,Montana,North Dakota,38601,39833,978700,1022600,68174,64911,671900,726000
14851,2017,MT,ND,2,Cereal grains and seed,30.6,1393.88,2997.0,Montana,North Dakota,38601,39833,978700,1022600,68174,64911,671900,726000
14852,2017,MT,ND,3,"Agricultural products (excl. feed, grains, and forage)",20.22,1393.88,2997.0,Montana,North Dakota,38601,39833,978700,1022600,68174,64911,671900,726000
14853,2017,MT,ND,7,Other prepared foodstuffs and preparations,7.01,1393.88,2997.0,Montana,North Dakota,38601,39833,978700,1022600,68174,64911,671900,726000
14854,2012,KS,ND,5,"Meat, poultry, fish, seafood, and preparations",25.29,5402.17,4959.31,Kansas,North Dakota,45513,47435,2787500,2817600,68174,64911,671900,726000
14855,2012,KS,ND,7,Other prepared foodstuffs and preparations,3.03,5402.17,4959.31,Kansas,North Dakota,45513,47435,2787500,2817600,68174,64911,671900,726000
14856,2017,KS,ND,5,"Meat, poultry, fish, seafood, and preparations",26.98,4003.23,2997.0,Kansas,North Dakota,45513,47435,2787500,2817600,68174,64911,671900,726000
14857,2017,KS,ND,7,Other prepared foodstuffs and preparations,3.07,4003.23,2997.0,Kansas,North Dakota,45513,47435,2787500,2817600,68174,64911,671900,726000
14858,2012,KY,ND,7,Other prepared foodstuffs and preparations,0.45,2112.13,4959.31,Kentucky,North Dakota,38062,39277,4235100,4307100,68174,64911,671900,726000
14859,2017,KY,ND,7,Other prepared foodstuffs and preparations,0.46,2946.38,2997.0,Kentucky,North Dakota,38062,39277,4235100,4307100,68174,64911,671900,726000
14860,2012,MA,ND,5,"Meat, poultry, fish, seafood, and preparations",0.02,1009.57,4959.31,Massachusetts,North Dakota,62441,66500,6410600,6620600,68174,64911,671900,726000
14861,2012,MA,ND,7,Other prepared foodstuffs and preparations,6.06,1009.57,4959.31,Massachusetts,North Dakota,62441,66500,6410600,6620600,68174,64911,671900,726000
14862,2017,MA,ND,5,"Meat, poultry, fish, seafood, and preparations",0.03,738.38,2997.0,Massachusetts,North Dakota,62441,66500,6410600,6620600,68174,64911,671900,726000
14863,2017,MA,ND,7,Other prepared foodstuffs and preparations,6.17,738.38,2997.0,Massachusetts,North Dakota,62441,66500,6410600,6620600,68174,64911,671900,726000
14864,2012,PA,ND,7,Other prepared foodstuffs and preparations,2.37,3704.98,4959.31,Pennsylvania,North Dakota,47554,51841,12347600,12389100,68174,64911,671900,726000
14865,2017,PA,ND,7,Other prepared foodstuffs and preparations,2.17,3458.14,2997.0,Pennsylvania,North Dakota,47554,51841,12347600,12389100,68174,64911,671900,726000
14866,2012,OR,ND,3,"Agricultural products (excl. feed, grains, and forage)",8.46,3690.43,4959.31,Oregon,North Dakota,49461,51312,3825500,4063000,68174,64911,671900,726000
14867,2012,OR,ND,6,Milled grain products and preparations and bakery products,0.03,3690.43,4959.31,Oregon,North Dakota,49461,51312,3825500,4063000,68174,64911,671900,726000
14868,2012,OR,ND,7,Other prepared foodstuffs and preparations,0.49,3690.43,4959.31,Oregon,North Dakota,49461,51312,3825500,4063000,68174,64911,671900,726000
14869,2017,OR,ND,3,"Agricultural products (excl. feed, grains, and forage)",8.44,3701.88,2997.0,Oregon,North Dakota,49461,51312,3825500,4063000,68174,64911,671900,726000
14870,2017,OR,ND,6,Milled grain products and preparations and bakery products,0.03,3701.88,2997.0,Oregon,North Dakota,49461,51312,3825500,4063000,68174,64911,671900,726000
14871,2017,OR,ND,7,Other prepared foodstuffs and preparations,0.56,3701.88,2997.0,Oregon,North Dakota,49461,51312,3825500,4063000,68174,64911,671900,726000
14872,2012,TX,ND,3,"Agricultural products (excl. feed, grains, and forage)",11.23,8217.54,4959.31,Texas,North Dakota,50253,53737,25384300,27621300,68174,64911,671900,726000
14873,2012,TX,ND,7,Other prepared foodstuffs and preparations,11.64,8217.54,4959.31,Texas,North Dakota,50253,53737,25384300,27621300,68174,64911,671900,726000
14874,2017,TX,ND,3,"Agricultural products (excl. feed, grains, and forage)",14.06,9337.93,2997.0,Texas,North Dakota,50253,53737,25384300,27621300,68174,64911,671900,726000
14875,2017,TX,ND,7,Other prepared foodstuffs and preparations,12.07,9337.93,2997.0,Texas,North Dakota,50253,53737,25384300,27621300,68174,64911,671900,726000
14876,2012,MI,ND,3,"Agricultural products (excl. feed, grains, and forage)",0.87,3286.13,4959.31,Michigan,North Dakota,40465,44201,9659300,9720300,68174,64911,671900,726000
14877,2012,MI,ND,6,Milled grain products and preparations and bakery products,0.2,3286.13,4959.31,Michigan,North Dakota,40465,44201,9659300,9720300,68174,64911,671900,726000
14878,2017,MI,ND,3,"Agricultural products (excl. feed, grains, and forage)",0.84,3008.36,2997.0,Michigan,North Dakota,40465,44201,9659300,9720300,68174,64911,671900,726000
14879,2017,MI,ND,6,Milled grain products and preparations and bakery products,0.22,3008.36,2997.0,Michigan,North Dakota,40465,44201,9659300,9720300,68174,64911,671900,726000
14880,2012,OH,ND,7,Other prepared foodstuffs and preparations,54.72,3762.89,4959.31,Ohio,North Dakota,44911,48188,11222100,11323500,68174,64911,671900,726000
14881,2017,OH,ND,7,Other prepared foodstuffs and preparations,55.94,3459.09,2997.0,Ohio,North Dakota,44911,48188,11222100,11323500,68174,64911,671900,726000
14882,2012,ID,ND,3,"Agricultural products (excl. feed, grains, and forage)",10.9,3444.54,4959.31,Idaho,North Dakota,34121,36441,1562500,1682100,68174,64911,671900,726000
14883,2017,ID,ND,3,"Agricultural products (excl. feed, grains, and forage)",10.88,3257.79,2997.0,Idaho,North Dakota,34121,36441,1562500,1682100,68174,64911,671900,726000
14884,2012,OK,ND,4,"Animal feed, eggs, honey, other products of animal origin",1.14,3057.46,4959.31,Oklahoma,North Dakota,41880,44535,3689500,3803700,68174,64911,671900,726000
14885,2012,OK,ND,7,Other prepared foodstuffs and preparations,0.0,3057.46,4959.31,Oklahoma,North Dakota,41880,44535,3689500,3803700,68174,64911,671900,726000
14886,2017,OK,ND,4,"Animal feed, eggs, honey, other products of animal origin",1.25,2712.81,2997.0,Oklahoma,North Dakota,41880,44535,3689500,3803700,68174,64911,671900,726000
14887,2017,OK,ND,7,Other prepared foodstuffs and preparations,0.0,2712.81,2997.0,Oklahoma,North Dakota,41880,44535,3689500,3803700,68174,64911,671900,726000
14888,2012,NH,ND,4,"Animal feed, eggs, honey, other products of animal origin",0.31,221.86,4959.31,New Hampshire,North Dakota,48661,52509,1280100,1297000,68174,64911,671900,726000
14889,2017,NH,ND,4,"Animal feed, eggs, honey, other products of animal origin",0.34,213.4,2997.0,New Hampshire,North Dakota,48661,52509,1280100,1297000,68174,64911,671900,726000
14890,2012,FL,ND,6,Milled grain products and preparations and bakery products,1.0,6682.81,4959.31,Florida,North Dakota,37711,39842,18876900,20532300,68174,64911,671900,726000
14891,2017,FL,ND,6,Milled grain products and preparations and bakery products,1.09,6355.29,2997.0,Florida,North Dakota,37711,39842,18876900,20532300,68174,64911,671900,726000
14892,2012,NJ,ND,3,"Agricultural products (excl. feed, grains, and forage)",12.14,824.36,4959.31,New Jersey,North Dakota,55106,56776,8685500,8823900,68174,64911,671900,726000
14893,2012,NJ,ND,7,Other prepared foodstuffs and preparations,3.04,824.36,4959.31,New Jersey,North Dakota,55106,56776,8685500,8823900,68174,64911,671900,726000
14894,2017,NJ,ND,3,"Agricultural products (excl. feed, grains, and forage)",12.64,795.91,2997.0,New Jersey,North Dakota,55106,56776,8685500,8823900,68174,64911,671900,726000
14895,2017,NJ,ND,7,Other prepared foodstuffs and preparations,3.34,795.91,2997.0,New Jersey,North Dakota,55106,56776,8685500,8823900,68174,64911,671900,726000
14896,2012,UT,ND,3,"Agricultural products (excl. feed, grains, and forage)",0.32,718.31,4959.31,Utah,North Dakota,41952,45493,2801700,3047400,68174,64911,671900,726000
14897,2017,UT,ND,3,"Agricultural products (excl. feed, grains, and forage)",0.33,833.72,2997.0,Utah,North Dakota,41952,45493,2801700,3047400,68174,64911,671900,726000
14898,2012,IN,ND,3,"Agricultural products (excl. feed, grains, and forage)",0.0,4087.65,4959.31,Indiana,North Dakota,43077,46427,6338800,6459400,68174,64911,671900,726000
14899,2012,IN,ND,6,Milled grain products and preparations and bakery products,0.01,4087.65,4959.31,Indiana,North Dakota,43077,46427,6338800,6459400,68174,64911,671900,726000
14900,2012,IN,ND,7,Other prepared foodstuffs and preparations,3.76,4087.65,4959.31,Indiana,North Dakota,43077,46427,6338800,6459400,68174,64911,671900,726000
14901,2017,IN,ND,3,"Agricultural products (excl. feed, grains, and forage)",0.01,3920.12,2997.0,Indiana,North Dakota,43077,46427,6338800,6459400,68174,64911,671900,726000
14902,2017,IN,ND,6,Milled grain products and preparations and bakery products,0.01,3920.12,2997.0,Indiana,North Dakota,43077,46427,6338800,6459400,68174,64911,671900,726000
14903,2017,IN,ND,7,Other prepared foodstuffs and preparations,4.09,3920.12,2997.0,Indiana,North Dakota,43077,46427,6338800,6459400,68174,64911,671900,726000
14904,2012,NY,ND,3,"Agricultural products (excl. feed, grains, and forage)",0.01,2872.87,4959.31,New York,North Dakota,62769,65220,19040100,19315700,68174,64911,671900,726000
14905,2012,NY,ND,7,Other prepared foodstuffs and preparations,2.72,2872.87,4959.31,New York,North Dakota,62769,65220,19040100,19315700,68174,64911,671900,726000
14906,2017,NY,ND,3,"Agricultural products (excl. feed, grains, and forage)",0.01,2785.53,2997.0,New York,North Dakota,62769,65220,19040100,19315700,68174,64911,671900,726000
14907,2017,NY,ND,7,Other prepared foodstuffs and preparations,2.92,2785.53,2997.0,New York,North Dakota,62769,65220,19040100,19315700,68174,64911,671900,726000
14908,2012,IA,ND,4,"Animal feed, eggs, honey, other products of animal origin",13.01,10520.48,4959.31,Iowa,North Dakota,48031,52284,2976000,3045600,68174,64911,671900,726000
14909,2012,IA,ND,5,"Meat, poultry, fish, seafood, and preparations",5.0,10520.48,4959.31,Iowa,North Dakota,48031,52284,2976000,3045600,68174,64911,671900,726000
14910,2012,IA,ND,7,Other prepared foodstuffs and preparations,16.07,10520.48,4959.31,Iowa,North Dakota,48031,52284,2976000,3045600,68174,64911,671900,726000
14911,2017,IA,ND,4,"Animal feed, eggs, honey, other products of animal origin",14.32,8454.35,2997.0,Iowa,North Dakota,48031,52284,2976000,3045600,68174,64911,671900,726000
14912,2017,IA,ND,5,"Meat, poultry, fish, seafood, and preparations",5.47,8454.35,2997.0,Iowa,North Dakota,48031,52284,2976000,3045600,68174,64911,671900,726000
14913,2017,IA,ND,7,Other prepared foodstuffs and preparations,16.69,8454.35,2997.0,Iowa,North Dakota,48031,52284,2976000,3045600,68174,64911,671900,726000
14914,2012,CT,ND,2,Cereal grains and seed,2.61,409.33,4959.31,Connecticut,North Dakota,63433,62633,3479300,3478700,68174,64911,671900,726000
14915,2012,CT,ND,3,"Agricultural products (excl. feed, grains, and forage)",2.73,409.33,4959.31,Connecticut,North Dakota,63433,62633,3479300,3478700,68174,64911,671900,726000
14916,2012,CT,ND,6,Milled grain products and preparations and bakery products,0.01,409.33,4959.31,Connecticut,North Dakota,63433,62633,3479300,3478700,68174,64911,671900,726000
14917,2012,CT,ND,7,Other prepared foodstuffs and preparations,0.04,409.33,4959.31,Connecticut,North Dakota,63433,62633,3479300,3478700,68174,64911,671900,726000
14918,2017,CT,ND,2,Cereal grains and seed,2.57,346.0,2997.0,Connecticut,North Dakota,63433,62633,3479300,3478700,68174,64911,671900,726000
14919,2017,CT,ND,3,"Agricultural products (excl. feed, grains, and forage)",2.84,346.0,2997.0,Connecticut,North Dakota,63433,62633,3479300,3478700,68174,64911,671900,726000
14920,2017,CT,ND,6,Milled grain products and preparations and bakery products,0.01,346.0,2997.0,Connecticut,North Dakota,63433,62633,3479300,3478700,68174,64911,671900,726000
14921,2017,CT,ND,7,Other prepared foodstuffs and preparations,0.04,346.0,2997.0,Connecticut,North Dakota,63433,62633,3479300,3478700,68174,64911,671900,726000
14922,2012,MN,ND,1,Animals & fish (live),68.17,8746.51,4959.31,Minnesota,North Dakota,51297,54805,5256300,5446600,68174,64911,671900,726000
14923,2012,MN,ND,2,Cereal grains and seed,812.52,8746.51,4959.31,Minnesota,North Dakota,51297,54805,5256300,5446600,68174,64911,671900,726000
14924,2012,MN,ND,3,"Agricultural products (excl. feed, grains, and forage)",140.55,8746.51,4959.31,Minnesota,North Dakota,51297,54805,5256300,5446600,68174,64911,671900,726000
14925,2012,MN,ND,4,"Animal feed, eggs, honey, other products of animal origin",221.73,8746.51,4959.31,Minnesota,North Dakota,51297,54805,5256300,5446600,68174,64911,671900,726000
14926,2012,MN,ND,5,"Meat, poultry, fish, seafood, and preparations",96.48,8746.51,4959.31,Minnesota,North Dakota,51297,54805,5256300,5446600,68174,64911,671900,726000
14927,2012,MN,ND,6,Milled grain products and preparations and bakery products,53.63,8746.51,4959.31,Minnesota,North Dakota,51297,54805,5256300,5446600,68174,64911,671900,726000
