year,state_orig,state_dest,sctg2,sctg2_description,value,state_orig_gdp,state_dest_gdp,name_state_orig,name_state_dest
2017,TX,OR,5,"Meat, poultry, fish, seafood, and preparations",119.32,9337.93,3701.88,Texas,Oregon
2017,MN,OR,5,"Meat, poultry, fish, seafood, and preparations",119.91,5676.11,3701.88,Minnesota,Oregon
2017,SD,IL,5,"Meat, poultry, fish, seafood, and preparations",120.09,3266.86,5945.18,South Dakota,Illinois
2017,IA,GA,5,"Meat, poultry, fish, seafood, and preparations",120.77,8454.35,4075.19,Iowa,Georgia
2017,AL,VA,5,"Meat, poultry, fish, seafood, and preparations",121.71,2308.42,1719.9,Alabama,Virginia
2017,AR,IA,5,"Meat, poultry, fish, seafood, and preparations",122.3,2734.61,8454.35,Arkansas,Iowa
2017,AR,IL,5,"Meat, poultry, fish, seafood, and preparations",122.98,2734.61,5945.18,Arkansas,Illinois
2017,AR,TN,5,"Meat, poultry, fish, seafood, and preparations",123,2734.61,1247.1,Arkansas,Tennessee
2017,GA,OH,5,"Meat, poultry, fish, seafood, and preparations",123.42,4075.19,3459.09,Georgia,Ohio
2017,WI,MO,5,"Meat, poultry, fish, seafood, and preparations",124.24,4648.5,3330.06,Wisconsin,Missouri
2017,OH,GA,5,"Meat, poultry, fish, seafood, and preparations",124.99,3459.09,4075.19,Ohio,Georgia
2017,AL,MD,5,"Meat, poultry, fish, seafood, and preparations",125.05,2308.42,990.99,Alabama,Maryland
2017,MI,NC,5,"Meat, poultry, fish, seafood, and preparations",125.05,3008.36,5099.52,Michigan,North Carolina
2017,CO,PA,5,"Meat, poultry, fish, seafood, and preparations",125.97,2300.99,3458.14,Colorado,Pennsylvania
2017,MS,TN,5,"Meat, poultry, fish, seafood, and preparations",126.56,2386.07,1247.1,Mississippi,Tennessee
2017,OH,NY,5,"Meat, poultry, fish, seafood, and preparations",126.9,3459.09,2785.53,Ohio,New York
2017,TX,CO,5,"Meat, poultry, fish, seafood, and preparations",126.94,9337.93,2300.99,Texas,Colorado
2017,CO,MN,5,"Meat, poultry, fish, seafood, and preparations",127.23,2300.99,5676.11,Colorado,Minnesota
2017,AR,MA,5,"Meat, poultry, fish, seafood, and preparations",129.29,2734.61,738.38,Arkansas,Massachusetts
2017,NE,AL,5,"Meat, poultry, fish, seafood, and preparations",129.67,6639.35,2308.42,Nebraska,Alabama
2017,WI,KY,5,"Meat, poultry, fish, seafood, and preparations",129.67,4648.5,2946.38,Wisconsin,Kentucky
2017,GA,WI,5,"Meat, poultry, fish, seafood, and preparations",130,4075.19,4648.5,Georgia,Wisconsin
2017,VA,FL,5,"Meat, poultry, fish, seafood, and preparations",130.01,1719.9,6355.29,Virginia,Florida
2017,WA,TX,5,"Meat, poultry, fish, seafood, and preparations",130.41,7656.35,9337.93,Washington,Texas
2017,MI,NY,5,"Meat, poultry, fish, seafood, and preparations",130.8,3008.36,2785.53,Michigan,New York
2017,MN,MO,5,"Meat, poultry, fish, seafood, and preparations",130.91,5676.11,3330.06,Minnesota,Missouri
2017,AL,PA,5,"Meat, poultry, fish, seafood, and preparations",130.98,2308.42,3458.14,Alabama,Pennsylvania
2017,CA,ID,5,"Meat, poultry, fish, seafood, and preparations",132.17,39017.4,3257.79,California,Idaho
2017,TX,MD,5,"Meat, poultry, fish, seafood, and preparations",133.98,9337.93,990.99,Texas,Maryland
2017,CO,OK,5,"Meat, poultry, fish, seafood, and preparations",134.13,2300.99,2712.81,Colorado,Oklahoma
2017,DE,VA,5,"Meat, poultry, fish, seafood, and preparations",134.14,609.85,1719.9,Delaware,Virginia
2017,MO,MI,5,"Meat, poultry, fish, seafood, and preparations",134.86,3330.06,3008.36,Missouri,Michigan
2017,KS,WA,5,"Meat, poultry, fish, seafood, and preparations",134.96,4003.23,7656.35,Kansas,Washington
2017,KS,SC,5,"Meat, poultry, fish, seafood, and preparations",135.08,4003.23,1131.6,Kansas,South Carolina
2017,FL,TX,5,"Meat, poultry, fish, seafood, and preparations",135.53,6355.29,9337.93,Florida,Texas
2017,TX,SC,5,"Meat, poultry, fish, seafood, and preparations",135.85,9337.93,1131.6,Texas,South Carolina
2017,IN,IA,5,"Meat, poultry, fish, seafood, and preparations",136.13,3920.12,8454.35,Indiana,Iowa
2017,CO,IL,5,"Meat, poultry, fish, seafood, and preparations",136.55,2300.99,5945.18,Colorado,Illinois
2017,NE,CO,5,"Meat, poultry, fish, seafood, and preparations",136.73,6639.35,2300.99,Nebraska,Colorado
2017,TX,MA,5,"Meat, poultry, fish, seafood, and preparations",136.85,9337.93,738.38,Texas,Massachusetts
2017,MS,AZ,5,"Meat, poultry, fish, seafood, and preparations",136.97,2386.07,2491.25,Mississippi,Arizona
2017,TX,MO,5,"Meat, poultry, fish, seafood, and preparations",137.03,9337.93,3330.06,Texas,Missouri
2017,KS,MN,5,"Meat, poultry, fish, seafood, and preparations",137.22,4003.23,5676.11,Kansas,Minnesota
2017,CO,NE,5,"Meat, poultry, fish, seafood, and preparations",138.96,2300.99,6639.35,Colorado,Nebraska
2017,TN,MI,5,"Meat, poultry, fish, seafood, and preparations",139.19,1247.1,3008.36,Tennessee,Michigan
2017,OH,CA,5,"Meat, poultry, fish, seafood, and preparations",139.74,3459.09,39017.4,Ohio,California
2017,CA,OR,5,"Meat, poultry, fish, seafood, and preparations",140.53,39017.4,3701.88,California,Oregon
2017,KY,TX,5,"Meat, poultry, fish, seafood, and preparations",140.86,2946.38,9337.93,Kentucky,Texas
2017,KS,OR,5,"Meat, poultry, fish, seafood, and preparations",140.97,4003.23,3701.88,Kansas,Oregon
2017,OH,MI,5,"Meat, poultry, fish, seafood, and preparations",141,3459.09,3008.36,Ohio,Michigan
2017,TX,IN,5,"Meat, poultry, fish, seafood, and preparations",141.01,9337.93,3920.12,Texas,Indiana
2017,MI,KY,5,"Meat, poultry, fish, seafood, and preparations",141.03,3008.36,2946.38,Michigan,Kentucky
2017,CA,MD,5,"Meat, poultry, fish, seafood, and preparations",142.05,39017.4,990.99,California,Maryland
2017,KS,VA,5,"Meat, poultry, fish, seafood, and preparations",143.3,4003.23,1719.9,Kansas,Virginia
2017,AK,OR,5,"Meat, poultry, fish, seafood, and preparations",143.61,390.94,3701.88,Alaska,Oregon
2017,KS,AR,5,"Meat, poultry, fish, seafood, and preparations",143.72,4003.23,2734.61,Kansas,Arkansas
2017,IL,WA,5,"Meat, poultry, fish, seafood, and preparations",143.8,5945.18,7656.35,Illinois,Washington
2017,KS,IN,5,"Meat, poultry, fish, seafood, and preparations",143.89,4003.23,3920.12,Kansas,Indiana
2017,MD,NY,5,"Meat, poultry, fish, seafood, and preparations",144.45,990.99,2785.53,Maryland,New York
2017,NY,KS,5,"Meat, poultry, fish, seafood, and preparations",144.73,2785.53,4003.23,New York,Kansas
2017,KS,AL,5,"Meat, poultry, fish, seafood, and preparations",144.88,4003.23,2308.42,Kansas,Alabama
2017,IN,TN,5,"Meat, poultry, fish, seafood, and preparations",147.61,3920.12,1247.1,Indiana,Tennessee
2017,IA,NJ,5,"Meat, poultry, fish, seafood, and preparations",147.79,8454.35,795.91,Iowa,New Jersey
2017,VA,MA,5,"Meat, poultry, fish, seafood, and preparations",149.21,1719.9,738.38,Virginia,Massachusetts
2017,MO,TX,5,"Meat, poultry, fish, seafood, and preparations",150.36,3330.06,9337.93,Missouri,Texas
2017,AR,GA,5,"Meat, poultry, fish, seafood, and preparations",150.49,2734.61,4075.19,Arkansas,Georgia
2017,NY,CA,5,"Meat, poultry, fish, seafood, and preparations",150.53,2785.53,39017.4,New York,California
2017,PA,VA,5,"Meat, poultry, fish, seafood, and preparations",151.1,3458.14,1719.9,Pennsylvania,Virginia
2017,GA,NY,5,"Meat, poultry, fish, seafood, and preparations",152.73,4075.19,2785.53,Georgia,New York
2017,IN,CA,5,"Meat, poultry, fish, seafood, and preparations",155.66,3920.12,39017.4,Indiana,California
2017,IN,NY,5,"Meat, poultry, fish, seafood, and preparations",155.96,3920.12,2785.53,Indiana,New York
2017,NC,NJ,5,"Meat, poultry, fish, seafood, and preparations",156.19,5099.52,795.91,North Carolina,New Jersey
2017,NJ,GA,5,"Meat, poultry, fish, seafood, and preparations",156.23,795.91,4075.19,New Jersey,Georgia
2017,MA,CT,5,"Meat, poultry, fish, seafood, and preparations",158.53,738.38,346,Massachusetts,Connecticut
2017,LA,MS,5,"Meat, poultry, fish, seafood, and preparations",158.7,1703,2386.07,Louisiana,Mississippi
2017,NJ,FL,5,"Meat, poultry, fish, seafood, and preparations",158.86,795.91,6355.29,New Jersey,Florida
2017,OR,ID,5,"Meat, poultry, fish, seafood, and preparations",159.38,3701.88,3257.79,Oregon,Idaho
2017,SC,PA,5,"Meat, poultry, fish, seafood, and preparations",159.57,1131.6,3458.14,South Carolina,Pennsylvania
2017,AR,LA,5,"Meat, poultry, fish, seafood, and preparations",160.04,2734.61,1703,Arkansas,Louisiana
2017,NH,MA,5,"Meat, poultry, fish, seafood, and preparations",160.64,213.4,738.38,New Hampshire,Massachusetts
2017,TX,NM,5,"Meat, poultry, fish, seafood, and preparations",160.91,9337.93,1397.62,Texas,New Mexico
2017,VA,NY,5,"Meat, poultry, fish, seafood, and preparations",162.13,1719.9,2785.53,Virginia,New York
2017,CO,FL,5,"Meat, poultry, fish, seafood, and preparations",163.58,2300.99,6355.29,Colorado,Florida
2017,IA,FL,5,"Meat, poultry, fish, seafood, and preparations",163.65,8454.35,6355.29,Iowa,Florida
2017,KS,MS,5,"Meat, poultry, fish, seafood, and preparations",164.29,4003.23,2386.07,Kansas,Mississippi
2017,CA,VA,5,"Meat, poultry, fish, seafood, and preparations",165.03,39017.4,1719.9,California,Virginia
2017,CO,MA,5,"Meat, poultry, fish, seafood, and preparations",165.26,2300.99,738.38,Colorado,Massachusetts
2017,NC,MD,5,"Meat, poultry, fish, seafood, and preparations",166.68,5099.52,990.99,North Carolina,Maryland
2017,IA,WA,5,"Meat, poultry, fish, seafood, and preparations",167.02,8454.35,7656.35,Iowa,Washington
2017,VA,PA,5,"Meat, poultry, fish, seafood, and preparations",167.62,1719.9,3458.14,Virginia,Pennsylvania
2017,TX,NJ,5,"Meat, poultry, fish, seafood, and preparations",167.87,9337.93,795.91,Texas,New Jersey
2017,IL,GA,5,"Meat, poultry, fish, seafood, and preparations",169.14,5945.18,4075.19,Illinois,Georgia
2017,AR,MS,5,"Meat, poultry, fish, seafood, and preparations",169.57,2734.61,2386.07,Arkansas,Mississippi
2017,AR,OH,5,"Meat, poultry, fish, seafood, and preparations",169.91,2734.61,3459.09,Arkansas,Ohio
2017,AR,KY,5,"Meat, poultry, fish, seafood, and preparations",170.4,2734.61,2946.38,Arkansas,Kentucky
2017,TN,AL,5,"Meat, poultry, fish, seafood, and preparations",170.81,1247.1,2308.42,Tennessee,Alabama
2017,KY,MD,5,"Meat, poultry, fish, seafood, and preparations",171.14,2946.38,990.99,Kentucky,Maryland
2017,AR,MN,5,"Meat, poultry, fish, seafood, and preparations",172.65,2734.61,5676.11,Arkansas,Minnesota
2017,VA,IL,5,"Meat, poultry, fish, seafood, and preparations",173.6,1719.9,5945.18,Virginia,Illinois
2017,KS,TN,5,"Meat, poultry, fish, seafood, and preparations",174.47,4003.23,1247.1,Kansas,Tennessee
2017,GA,VA,5,"Meat, poultry, fish, seafood, and preparations",174.63,4075.19,1719.9,Georgia,Virginia
2017,GA,TN,5,"Meat, poultry, fish, seafood, and preparations",174.9,4075.19,1247.1,Georgia,Tennessee
2017,CO,WI,5,"Meat, poultry, fish, seafood, and preparations",175.06,2300.99,4648.5,Colorado,Wisconsin
2017,IL,KS,5,"Meat, poultry, fish, seafood, and preparations",176.09,5945.18,4003.23,Illinois,Kansas
2017,NC,TN,5,"Meat, poultry, fish, seafood, and preparations",176.36,5099.52,1247.1,North Carolina,Tennessee
2017,KS,MA,5,"Meat, poultry, fish, seafood, and preparations",176.69,4003.23,738.38,Kansas,Massachusetts
2017,KY,IN,5,"Meat, poultry, fish, seafood, and preparations",176.76,2946.38,3920.12,Kentucky,Indiana
2017,IA,IN,5,"Meat, poultry, fish, seafood, and preparations",177.55,8454.35,3920.12,Iowa,Indiana
2017,MO,NE,5,"Meat, poultry, fish, seafood, and preparations",177.6,3330.06,6639.35,Missouri,Nebraska
2017,MD,DE,5,"Meat, poultry, fish, seafood, and preparations",177.63,990.99,609.85,Maryland,Delaware
2017,IL,TN,5,"Meat, poultry, fish, seafood, and preparations",179.99,5945.18,1247.1,Illinois,Tennessee
2017,IL,OR,5,"Meat, poultry, fish, seafood, and preparations",180.93,5945.18,3701.88,Illinois,Oregon
2017,SC,FL,5,"Meat, poultry, fish, seafood, and preparations",181.15,1131.6,6355.29,South Carolina,Florida
2017,PA,MA,5,"Meat, poultry, fish, seafood, and preparations",182.01,3458.14,738.38,Pennsylvania,Massachusetts
2017,CA,WI,5,"Meat, poultry, fish, seafood, and preparations",182.28,39017.4,4648.5,California,Wisconsin
2017,NE,MD,5,"Meat, poultry, fish, seafood, and preparations",182.47,6639.35,990.99,Nebraska,Maryland
2017,SC,GA,5,"Meat, poultry, fish, seafood, and preparations",182.82,1131.6,4075.19,South Carolina,Georgia
2017,MN,FL,5,"Meat, poultry, fish, seafood, and preparations",183.86,5676.11,6355.29,Minnesota,Florida
2017,MI,SC,5,"Meat, poultry, fish, seafood, and preparations",184.9,3008.36,1131.6,Michigan,South Carolina
2017,VA,GA,5,"Meat, poultry, fish, seafood, and preparations",185.17,1719.9,4075.19,Virginia,Georgia
2017,TX,WI,5,"Meat, poultry, fish, seafood, and preparations",185.19,9337.93,4648.5,Texas,Wisconsin
2017,FL,IL,5,"Meat, poultry, fish, seafood, and preparations",185.39,6355.29,5945.18,Florida,Illinois
2017,IA,MN,5,"Meat, poultry, fish, seafood, and preparations",188.13,8454.35,5676.11,Iowa,Minnesota
2017,MA,NJ,5,"Meat, poultry, fish, seafood, and preparations",188.25,738.38,795.91,Massachusetts,New Jersey
2017,KS,AZ,5,"Meat, poultry, fish, seafood, and preparations",188.34,4003.23,2491.25,Kansas,Arizona
2017,IA,PA,5,"Meat, poultry, fish, seafood, and preparations",189.19,8454.35,3458.14,Iowa,Pennsylvania
2017,NJ,VA,5,"Meat, poultry, fish, seafood, and preparations",190.01,795.91,1719.9,New Jersey,Virginia
2017,CO,GA,5,"Meat, poultry, fish, seafood, and preparations",191.29,2300.99,4075.19,Colorado,Georgia
2017,NE,IN,5,"Meat, poultry, fish, seafood, and preparations",196.01,6639.35,3920.12,Nebraska,Indiana
2017,TN,IL,5,"Meat, poultry, fish, seafood, and preparations",196.43,1247.1,5945.18,Tennessee,Illinois
2017,OK,CA,5,"Meat, poultry, fish, seafood, and preparations",197.88,2712.81,39017.4,Oklahoma,California
2017,NY,GA,5,"Meat, poultry, fish, seafood, and preparations",199.74,2785.53,4075.19,New York,Georgia
2017,MS,IL,5,"Meat, poultry, fish, seafood, and preparations",202,2386.07,5945.18,Mississippi,Illinois
2017,WI,MA,5,"Meat, poultry, fish, seafood, and preparations",202.32,4648.5,738.38,Wisconsin,Massachusetts
2017,FL,TN,5,"Meat, poultry, fish, seafood, and preparations",203.35,6355.29,1247.1,Florida,Tennessee
2017,WI,CA,5,"Meat, poultry, fish, seafood, and preparations",203.63,4648.5,39017.4,Wisconsin,California
2017,MD,PA,5,"Meat, poultry, fish, seafood, and preparations",206.44,990.99,3458.14,Maryland,Pennsylvania
2017,NE,OK,5,"Meat, poultry, fish, seafood, and preparations",207.43,6639.35,2712.81,Nebraska,Oklahoma
2017,IA,MA,5,"Meat, poultry, fish, seafood, and preparations",207.85,8454.35,738.38,Iowa,Massachusetts
2017,MA,PA,5,"Meat, poultry, fish, seafood, and preparations",208.87,738.38,3458.14,Massachusetts,Pennsylvania
2017,KY,OH,5,"Meat, poultry, fish, seafood, and preparations",208.97,2946.38,3459.09,Kentucky,Ohio
2017,MI,NJ,5,"Meat, poultry, fish, seafood, and preparations",209.57,3008.36,795.91,Michigan,New Jersey
2017,IL,VA,5,"Meat, poultry, fish, seafood, and preparations",209.68,5945.18,1719.9,Illinois,Virginia
2017,SD,IN,5,"Meat, poultry, fish, seafood, and preparations",210.47,3266.86,3920.12,South Dakota,Indiana
2017,CO,OH,5,"Meat, poultry, fish, seafood, and preparations",212.48,2300.99,3459.09,Colorado,Ohio
2017,IL,MA,5,"Meat, poultry, fish, seafood, and preparations",213.93,5945.18,738.38,Illinois,Massachusetts
2017,MI,IN,5,"Meat, poultry, fish, seafood, and preparations",215.74,3008.36,3920.12,Michigan,Indiana
2017,KY,VA,5,"Meat, poultry, fish, seafood, and preparations",215.87,2946.38,1719.9,Kentucky,Virginia
2017,OK,AR,5,"Meat, poultry, fish, seafood, and preparations",215.87,2712.81,2734.61,Oklahoma,Arkansas
2017,CO,WA,5,"Meat, poultry, fish, seafood, and preparations",216.29,2300.99,7656.35,Colorado,Washington
2017,ME,MA,5,"Meat, poultry, fish, seafood, and preparations",218.76,832.01,738.38,Maine,Massachusetts
2017,MN,GA,5,"Meat, poultry, fish, seafood, and preparations",218.98,5676.11,4075.19,Minnesota,Georgia
2017,CA,NY,5,"Meat, poultry, fish, seafood, and preparations",220.55,39017.4,2785.53,California,New York
2017,FL,MD,5,"Meat, poultry, fish, seafood, and preparations",221.51,6355.29,990.99,Florida,Maryland
2017,MI,OH,5,"Meat, poultry, fish, seafood, and preparations",221.66,3008.36,3459.09,Michigan,Ohio
2017,OH,TX,5,"Meat, poultry, fish, seafood, and preparations",222.78,3459.09,9337.93,Ohio,Texas
2017,AR,KS,5,"Meat, poultry, fish, seafood, and preparations",223.62,2734.61,4003.23,Arkansas,Kansas
2017,IL,CO,5,"Meat, poultry, fish, seafood, and preparations",224.01,5945.18,2300.99,Illinois,Colorado
2017,PA,NC,5,"Meat, poultry, fish, seafood, and preparations",224.82,3458.14,5099.52,Pennsylvania,North Carolina
2017,CO,NJ,5,"Meat, poultry, fish, seafood, and preparations",225.49,2300.99,795.91,Colorado,New Jersey
2017,NC,CA,5,"Meat, poultry, fish, seafood, and preparations",226.89,5099.52,39017.4,North Carolina,California
2017,IN,FL,5,"Meat, poultry, fish, seafood, and preparations",228.01,3920.12,6355.29,Indiana,Florida
2017,MO,IA,5,"Meat, poultry, fish, seafood, and preparations",232.56,3330.06,8454.35,Missouri,Iowa
2017,IL,MD,5,"Meat, poultry, fish, seafood, and preparations",232.79,5945.18,990.99,Illinois,Maryland
2017,MO,IL,5,"Meat, poultry, fish, seafood, and preparations",233.51,3330.06,5945.18,Missouri,Illinois
2017,OH,IL,5,"Meat, poultry, fish, seafood, and preparations",233.59,3459.09,5945.18,Ohio,Illinois
2017,MN,NE,5,"Meat, poultry, fish, seafood, and preparations",234.1,5676.11,6639.35,Minnesota,Nebraska
2017,NY,FL,5,"Meat, poultry, fish, seafood, and preparations",234.16,2785.53,6355.29,New York,Florida
2017,AL,NC,5,"Meat, poultry, fish, seafood, and preparations",234.23,2308.42,5099.52,Alabama,North Carolina
2017,AZ,TX,5,"Meat, poultry, fish, seafood, and preparations",235.68,2491.25,9337.93,Arizona,Texas
2017,TX,AR,5,"Meat, poultry, fish, seafood, and preparations",235.9,9337.93,2734.61,Texas,Arkansas
2017,NE,FL,5,"Meat, poultry, fish, seafood, and preparations",237.44,6639.35,6355.29,Nebraska,Florida
2017,DE,NJ,5,"Meat, poultry, fish, seafood, and preparations",237.63,609.85,795.91,Delaware,New Jersey
2017,MD,DC,5,"Meat, poultry, fish, seafood, and preparations",238.2,990.99,1.34,Maryland,
2017,AL,OH,5,"Meat, poultry, fish, seafood, and preparations",239.8,2308.42,3459.09,Alabama,Ohio
2017,AR,FL,5,"Meat, poultry, fish, seafood, and preparations",241.12,2734.61,6355.29,Arkansas,Florida
2017,VA,NJ,5,"Meat, poultry, fish, seafood, and preparations",243.83,1719.9,795.91,Virginia,New Jersey
2017,MN,TX,5,"Meat, poultry, fish, seafood, and preparations",244.85,5676.11,9337.93,Minnesota,Texas
2017,NC,MA,5,"Meat, poultry, fish, seafood, and preparations",245.31,5099.52,738.38,North Carolina,Massachusetts
2017,MA,NY,5,"Meat, poultry, fish, seafood, and preparations",245.57,738.38,2785.53,Massachusetts,New York
2017,OK,TX,5,"Meat, poultry, fish, seafood, and preparations",245.9,2712.81,9337.93,Oklahoma,Texas
2017,NJ,MD,5,"Meat, poultry, fish, seafood, and preparations",247.99,795.91,990.99,New Jersey,Maryland
2017,WI,OH,5,"Meat, poultry, fish, seafood, and preparations",250.34,4648.5,3459.09,Wisconsin,Ohio
2017,NM,TX,5,"Meat, poultry, fish, seafood, and preparations",250.93,1397.62,9337.93,New Mexico,Texas
2017,KY,GA,5,"Meat, poultry, fish, seafood, and preparations",255.55,2946.38,4075.19,Kentucky,Georgia
2017,CA,CO,5,"Meat, poultry, fish, seafood, and preparations",259.09,39017.4,2300.99,California,Colorado
2017,NC,AR,5,"Meat, poultry, fish, seafood, and preparations",259.17,5099.52,2734.61,North Carolina,Arkansas
2017,TX,MT,5,"Meat, poultry, fish, seafood, and preparations",261.02,9337.93,1393.88,Texas,Montana
2017,AR,AZ,5,"Meat, poultry, fish, seafood, and preparations",261.74,2734.61,2491.25,Arkansas,Arizona
2017,NE,VA,5,"Meat, poultry, fish, seafood, and preparations",261.82,6639.35,1719.9,Nebraska,Virginia
2017,MS,AL,5,"Meat, poultry, fish, seafood, and preparations",261.89,2386.07,2308.42,Mississippi,Alabama
2017,WI,GA,5,"Meat, poultry, fish, seafood, and preparations",262.13,4648.5,4075.19,Wisconsin,Georgia
